OTUID,Domain,Phylum,Class,Order,Family,Genus,Species
2a59b5af2c4de16dbbf3570515f9ac27,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,uncultured,Tenacibaculum_todarodis
00490861009b56b0f094ace08e4d3ea0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,
5c31a52db403ea22b32d5690a97abeb3,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured_Sphingobacterium
8e0c5114a6eb62a3b6e58a0fc0973621,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,uncultured_bacterium
74a17973bf519493a8889d7b1f76e3d6,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
968999b165db05b893b09a0065bad165,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Moritellaceae,Moritella,
8bfd5eee1f83d38fdd89938f766c04cf,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,,
0156fe02c55329899fdad667f3f00e0c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,
b25d5445d927fa2bbb4485fa030ed9ef,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,
653f1e7c01b79ec20741b59af81a6adf,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,Salinisphaera,Salinisphaera_sp.
51f5e078b97428c2e00f5856c8ed6f1a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Bauldia,
c24265bf043d40cf911b7e9790d966fb,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,uncultured_Rickettsiales
7921489b0dd3e9fe5cc5639fe837ed98,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
2eaeb1c88b8ed78eecec4740a7ea0273,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pseudozobellia,Pseudozobellia_thermophila
2699d72f54ed8445cd6af4a42f7c58dd,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulforhopalus,
dd76d76cd7ea1f3e5c0b561e2cac3b66,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
2f2ee8bf29d48e649ada6f18666f8600,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Cellvibrionaceae,
4e1bbae08cb348b2159f9c7ad05e9a75,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,
5d3ccc6ff512a245e4f6d710dc2e5e0b,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured,uncultured_Bacteroidetes
ef4094fa51429d1696acaabf6c3c156f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Algitalea,uncultured_bacterium
7b64d17a78955f599e11ad474dbd3818,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Marinicella,uncultured_gamma
69917267f192de8c448a4a867eb165b2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Marimicrobium,uncultured_bacterium
8655c09ccf46220c17141c7f3785e091,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,uncultured_bacterium
067d404153088845394c08bd91f1997e,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,uncultured_bacterium
99cf1d8d79ce7e6810771082d62513c6,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Colwellia,
db38b3994c59229ba68fdfaa274ccc05,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Persicirhabdus,uncultured_bacterium
badc074dd1aa14e2cd648647a609f25f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Sungkyunkwania,Sungkyunkwania_multivorans
9a371a5f5c3613a2b3ae4092bc5e3d01,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,uncultured_bacterium
c20284261d8d0fce85a503f9338d4dde,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,,,
6f1ad1b0f20ceb8208e61f5ae5fd934a,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
28e96d1c8b7496e7c8f5771a4ed7fc5e,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Castellaniella,
24cecd7f6d750cee963896c57f713ff6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Methyloceanibacter,uncultured_bacterium
bf6bf3dfd759bdb224d8cabadf7b258f,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_bacterium
29e2c8f84f112d321285c6450130d095,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,
dd75a01bc131cf6f13a81ea6e72c729f,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,Pseudobacteriovorax,uncultured_delta
d85ace8e1150250f96103b08405e3a18,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Shewanella,
311559552f2d1ec9d40b2b7d7983c0c9,Bacteria,Proteobacteria,Gammaproteobacteria,BD7-8,BD7-8,BD7-8,
42ac5d8382e1b72ef52390e3ad6b4700,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Candidatus_Alysiosphaera,
31d4b8e79cd8a82e0a899385d3d27f67,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
35643cbd0f791d3018965816747e377b,Bacteria,Patescibacteria,Gracilibacteria,JGI_0000069-P22,JGI_0000069-P22,JGI_0000069-P22,uncultured_bacterium
70d270507dbf041d7832bb87f565ba35,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,,
aa054f3c86a221fa4cfdf8bd60964b5e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella_sp.
b653aa152b67b9ad2f0b49e2887f836a,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Wenyingzhuangia,uncultured_bacterium
8da0a3ef4c1294003215cd9920e9bb3c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
07c14c99d431ad2b07f5c62c597d8590,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,uncultured,uncultured_gamma
22135ba67ad7d16e5a78cf9aabdee3cd,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_bacterium
b72ee5201815eb48b0b6ba888e5b6f47,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,uncultured_marine
16d75684bb39b3728b901df78d6b7b9e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Roseitalea,uncultured_organism
ee92a1b42d2078ee478475fdf13abf22,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured,
853fb5cd94f866de1180b47e752f0ede,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Octadecabacter,
3264ae423483d5eb0d7806849ca77c47,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_bacterium
abd2714239b18f821dc0c979330db24a,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,uncultured_bacterium
8d18804cc2bc4e781879b5d2831c4749,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,bacterium_episymbiont
b7ef691272c38ffffe2dd00fd30d55fd,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maritimimonas,uncultured_Bacteroidetes
2a1aeb24f218070cdf4c83419aed65ab,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,
c85a7ff3128a89871bfbd1a331a13a88,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
2b4fa17c3c4a45ed0e1d30b406ff6458,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,uncultured_bacterium
75edd951b02d5452820a540d426e642f,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hellea,uncultured_Alphaproteobacteria
591a628ed28c621a826bcd2190377c37,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,
f1db7a8d1ff35d8f7906c6fb3e8b07d0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Paraglaciecola,
f1e2bfb23dc7dfa55ec4aabb3c42e15f,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,uncultured,
53ed2c579549c2908052bad0f6737161,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Fulvivirga,uncultured_Bacteroidetes
06249fd92ddfb9d844777f1e25df6986,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,uncultured_delta
fb30f545ac3513fa57d384827b2bd108,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudahrensia,uncultured_bacterium
6e867123cad215cf9a8e8798453c237c,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,Thalassotalea_litorea
22a0e5b7d1319043bd09e0877e68606c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
285bf6fb8ffe10f670fb8409968c1485,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,uncultured_bacterium
075216624da112ad2b0cdfb3a1abb526,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,Saccharina_japonica
ed1ac9f1ad2c3410f9b9069f0fbfd672,Bacteria,Proteobacteria,Gammaproteobacteria,EPR3968-O8a-Bc78,EPR3968-O8a-Bc78,EPR3968-O8a-Bc78,
1f080ddf2c7481a5d9d8a1f9fbfc4e08,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,
e24554aa33faf4b8e286d5a0a6c3c205,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Algibacter,
255813e470507929f458627390e57e5f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured_bacterium
c648558b220b34c0fa2763f55d3fe058,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,1174-901-12,uncultured_bacterium
4cca605208c1f50b88cc3744eb0f0947,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,,
ac140fc89cad3a50425ac222f49a8963,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007,
c04cd46eece2e520d2a8dd46744f0f78,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,uncultured_bacterium
e37b7c9dc28f3b6c9fc41c8b06f1a75a,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured_bacterium
12a25d906d9d8e228156ffc5a22a27da,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
925a18e148a73f09efb0d00c7e5e18ad,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,[Caedibacter]_taeniospiralis_group,
960e3f3c090ef2b43f549816e99470b0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,
3a2c73cb822762d5d6e8a5753cf875ae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Gven-F17,Gven-F17,uncultured_bacterium
0a429d8adffc6fe2e132d513de40e771,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,uncultured_organism
e3e06257576e1b31c1e356ee908bad9e,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,37-13,uncultured_Bacteroidetes
9d0b7b7f9674dfef01edecf6b8dae7d1,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,uncultured_marine
2291feaa8403f12ae0817eea81f6338c,Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,uncultured,uncultured,uncultured_bacterium
c9f349cebe4668db81725f9a577db2a3,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Ulvibacter,uncultured_Bacteroidetes
8dbb60a192dc9c7c8d32dcc292588098,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Psychrobium,uncultured_bacterium
6cb9d8a5583981114ebb641079329d30,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,uncultured_bacterium
bbb615fbb5cda6590e8aff61d9afb29c,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Algimonas,marine_bacterium
773ec8e4ad5dedf5670a8f532551e08c,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,,
2f222df00e22d29f725aa9f195115eef,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Pelagicoccus,Pelagicoccus_litoralis
82d95a5a1a590d7a4d44800f72431a42,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_bacterium
38168b59fe52f93b1561d8256309287d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tropicimonas,
c195fe2f98eabf58367f5990e13be281,Bacteria,Myxococcota,Polyangia,Polyangiales,,,
12b03f65815dcd8c23e96eba21fa040e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
b0ea7341dcc5496be9e0294715103b73,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Algibacter,uncultured_bacterium
2cb982b79ce75c601c2099aca5beb72a,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,uncultured_bacterium
1e09f724f4928a73174eb8ac1b1fa412,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Shewanella,
2c1596606b4e9a14ff96ea89b5df3d95,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera,
6028fb6841391a329d6f86f51bb4809a,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Reichenbachiella,
a99e937ecd28daa363be47e7ed93bba2,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Marinicella,
0b1373077a15f33ca360be9d7c90f465,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,,
1a062b195177ad9d8d1cc1d1e0d30096,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,PS1_clade,PS1_clade,uncultured_bacterium
15e6c428f149fe47ace56315f847919e,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,,
45878645b2124f3ad72d436e3cb1ba42,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,,
4367d2e3d2334f7f724f7f80b976ef69,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured_Bacteroidetes
2c89ef566052b38531122e66b28297d9,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Vibrionimonas,
e671773d5af842beeefb0222c4421c97,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
42f345695a0bef5a7bff5dadf37dbe0d,Bacteria,Acidobacteriota,Subgroup_26,Subgroup_26,Subgroup_26,Subgroup_26,uncultured_bacterium
55d6d5714133fad2c87617282e00f5da,Bacteria,Proteobacteria,Gammaproteobacteria,CH2b56,CH2b56,CH2b56,uncultured_bacterium
78ee2bae050dd791b3c2a5f811b1c5ae,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007,uncultured_bacterium
e1ea3693e7fa9ac4903ba33553a69c17,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ahrensia,uncultured_bacterium
4c9a5d7a63cfa4cc89b3eb36342702c6,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,KI89A_clade,KI89A_clade,
fd669562a1fd19f29970582961486380,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pricia,uncultured_bacterium
f760c63abe00bf6638d066034ae893bf,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,
1bc285e5169ae2e8f318ac3229657f12,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,Pibocella_sp.
cff38517a587f8904c2d5c4fbee3f6eb,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,uncultured,
cc946e15f388249905e1b0ae12e546cd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
74efb1c2a7e65b5aadf32ca26cb7b60b,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,uncultured_bacterium
b5c66177d45d8da4e9cef28c123aa558,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
0467368584d9f27050dc873ac81ca342,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_Flammeovirgaceae
8b20d4176782b62a210d7d2f55236e30,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Flavobacteriaceae_bacterium
e5a157b397d2e865cf9faf08048afe9b,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,uncultured,uncultured_Rhodospirillaceae
c561cbb9256c45455740388b9900ac73,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,uncultured,
f33e0a0584b3ec73b9c8c16a6a3fc4cb,Bacteria,Proteobacteria,Gammaproteobacteria,SZB50,SZB50,SZB50,uncultured_bacterium
718443e069e34ecdbd34b077a98576a1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,OM60(NOR5)_clade,
0cef63b90e893e7d4f4f40445b45c1c3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,
38e8e5346b08ba44ad58f9c2dc51a75d,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured_Sphingobacteriia
ce551eb366ecaa24d02a4801bdc402a9,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,,
12e1f8949f05ec02ce6977ba0f1ea53c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Jannaschia,uncultured_bacterium
521111fc4ca3056b2dfa139c379f4dc4,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,uncultured,bacterium_SS9.17
40cc82a351559ef46b844e43bb70b5c2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43_clade,
16bbe5afef14b66acadd88202decbea7,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,
8fe938054ef90a72f335e5a1273e660b,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,
643440587704811f0c463e98c407f9a2,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus,
deae626fb8b66d8c3dc16b8595f4e49a,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,uncultured,uncultured_Actinomycetales
f0f097bcee0e3efbac671b6a3b6721bc,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,
9c335d55536f549f0dfa5500841ed2f0,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Marinicella,
a8429186685074db2cd94a333f1daa3e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,
ee47f67af43630a1a2dd4902a2e55978,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,Perspicuibacter,uncultured_bacterium
e967f01094aac03a5c1a79f26a59ae1b,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,
58dea3e18fa5c59592c78dfa9ffe556f,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,uncultured_Bacteroidetes
d787ed8a5bca66e5c8892e65e6da468a,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,uncultured,uncultured_Alphaproteobacteria
5a0392b80418b208e341057753453e4a,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured,uncultured_Bacteroidetes
2076099d65238eaadd3a5b4084264240,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,uncultured_bacterium
c093bd6b2e81478bb5999e198a010089,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,uncultured_bacterium
e572438448c065629e7caeff3c840704,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,unidentified_marine
76ac4b40e0e021880e97f03e489e4400,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,[Agitococcus]_lubricus_group,
804728a2db655e0e093804aee648e4aa,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Synechococcus_CC9902,
51fc9927ba61f5a8149d439b061c12c0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Eionea,uncultured_Eionea
c6e64665543435e2c9383ff02f271946,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
83a1654234d60433752632ac5930c61f,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,uncultured,
208f2a3ec623feb42976eac61c299917,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,
f313c3628756cac4c18d9d79048105ad,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Desulfosarcina,uncultured_delta
835aacca422ef7c59c06c862d8eac8d9,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,
914dad62077dd4ee1a0c03af23eeee96,Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,uncultured_marine
999a0e10ab3944ceb3af20876dfa6fd4,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,uncultured,uncultured_gamma
59d5753a5ae758c88ad912914324d0bc,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,
aaf9be781a32147baae3a6993a483ed5,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,
3dda63f74a0ade0155878a8766532614,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Ulvibacter,uncultured_bacterium
8e3fa9935ccaa6fe04b54e316d1593a9,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Photobacterium,
cedab1b8b56740e44c1d8d63b3c77faa,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Neptunomonas,
b14a6fb87734e4933fadcbaa080dba70,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,
a92593b6d79b6a7f78c9484e6630bfbe,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,uncultured_planctomycete
270d8afdbfdb8fc5f44ec51707b9a9fa,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
4d6036cca69034a72b840fe907f53c92,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,uncultured_prokaryote
1f0ca71dca888829b21dc7f26e85f966,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,Rubritalea_spongiae
1e54a0dec4dd9b9d062066756d192c33,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
917056e993d3ddd9a7835ff3c2242d9a,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,uncultured_bacterium
c55c509f881630bf3f4a5b9ef3207fa3,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,Pseudobacteriovorax,uncultured_delta
e6c426e559012e502ad94508d1700cd6,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Cryomorpha,
ecb6da34d592522edce713449ff57275,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,,,
7e6a5d2ec27f5b9a344e11ae3f70fb5a,Bacteria,Proteobacteria,Gammaproteobacteria,Granulosicoccales,Granulosicoccaceae,Granulosicoccus,
bc62b4528ce6abd662a1be8ad387ec64,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,,,
