OTU,BT1,BT10,BT11,BT12,BT2,BT3,BT4,BT5,BT6,BT7,BT8,BT9,BTQ1,BTQ10,BTQ11,BTQ12,BTQ2,BTQ3,BTQ4,BTQ5,BTQ6,BTQ7,BTQ8,BTQ9,PCRNeg,PSO1,PSO10,PSO11,PSO12,PSO2,PSO4,PSO5,PSO6,PSO7,PSO8,PSO9,PSP1,PSP10,PSP11,PSP12,PSP2,PSP3,PSP4,PSP5,PSP6,PSP7,PSP8,PSP9,ZYMO1,ZYMO10,ZYMO11,ZYMO12,ZYMO2,ZYMO3,ZYMO4,ZYMO5,ZYMO6,ZYMO7,ZYMO8,ZYMO9
71cfe7c8f921acf5e7cccc951cd8663c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0
c864be0d2bdcb8ad3ec8416db4e05532,185,337,0,0,232,0,0,305,0,91,0,0,0,212,0,0,24,214,168,554,26,15,28,0,0,0,106,0,0,0,0,0,0,396,0,296,178,0,0,0,168,0,41,158,0,37,0,49,0,112,0,0,186,0,59,198,0,52,0,317
0dfcdbe4d4ef0fdc6b6022a12e2ac037,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,46,101,0,0,0,0,0,40,0,0,11,0,0,0,33,0,0,122,0,0,114,21,17,0,0
c0a81d38490ca132b8c2e0803b5dc0c9,0,31,0,0,42,0,26,0,0,0,0,0,0,72,0,0,0,0,73,0,0,0,0,0,0,0,36,0,0,0,0,44,0,0,0,51,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,32,0,0,37,0,0,0,0
fcfce2f4b55bce7efae29058ea02bc9b,84,0,0,0,0,0,0,0,0,0,0,0,31,21,0,0,33,60,0,0,29,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,53,0,0,0,0,0,0,0,51,0,0,40,14,0,0,0
d0fea4d2b520fbec4371b406fcc8e739,393,3875,0,0,462,0,984,1411,84,1051,118,199,907,1258,0,0,555,1480,1932,1825,173,0,127,0,0,48,712,0,0,22,20,1187,0,471,75,2124,588,969,25,0,0,0,120,1312,247,98,125,176,295,1652,0,0,601,135,245,1578,569,228,158,1450
a192263570f655c6ba4aa4243e3d1cf5,0,0,0,0,0,0,0,87,0,0,0,0,0,201,0,0,0,25,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,38,0,0,0,0,77,6,0,0,0,0,0,0,94,0,0,0
bfacdb4adb08dedcd716bc8215c44136,0,141,0,0,0,0,0,0,0,735,44,0,681,935,0,0,103,0,1015,111,0,0,0,0,0,0,414,0,0,0,0,0,0,375,0,0,0,393,0,0,0,0,0,923,188,0,0,0,356,0,0,0,929,0,0,1177,437,0,164,0
72ce0979eb4626059ffcb01e78db5d3a,23,0,0,0,8,0,0,0,0,0,0,0,37,54,0,0,0,0,0,0,48,0,0,0,0,0,39,0,0,0,0,0,0,0,0,58,0,14,0,0,64,0,0,0,0,0,0,0,0,24,0,0,20,0,0,14,18,0,6,57
9f355ee5acc3b4d2b40016ed11b841d9,0,0,0,0,72,0,0,0,15,0,0,0,49,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,54,0,0,0,0,0,0,35,0,0,74,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0
2a59b5af2c4de16dbbf3570515f9ac27,0,0,0,0,102,0,38,25,0,0,0,0,0,0,0,0,22,0,36,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,34,0,0,11,0
00490861009b56b0f094ace08e4d3ea0,0,178,0,0,0,0,86,0,26,0,0,0,142,79,0,0,50,162,0,122,0,0,22,0,0,0,88,0,0,0,0,76,0,62,0,60,0,67,0,0,0,0,0,108,0,0,0,0,0,44,0,0,0,66,0,146,0,0,0,0
5c31a52db403ea22b32d5690a97abeb3,111,189,0,0,171,0,161,514,0,0,45,129,185,140,0,0,423,669,387,139,70,16,148,0,0,0,323,0,0,0,0,685,26,543,0,558,284,242,0,0,330,0,27,429,0,33,0,38,212,67,0,0,368,113,60,1388,64,167,0,470
8e0c5114a6eb62a3b6e58a0fc0973621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,80,0,0,0,0,0,63,0,0,0,0,23,43,0,0,158,14,0,103,0,0,0,0
74a17973bf519493a8889d7b1f76e3d6,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,52,40,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
968999b165db05b893b09a0065bad165,118,0,0,0,203,0,82,127,28,0,0,0,82,0,0,0,291,154,0,90,0,0,0,0,0,0,541,0,0,0,0,158,0,538,0,195,639,0,0,0,171,0,18,456,121,0,0,0,172,80,0,0,320,0,0,407,136,84,70,8
8bfd5eee1f83d38fdd89938f766c04cf,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,48,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0156fe02c55329899fdad667f3f00e0c,0,161,0,0,108,0,0,181,0,291,0,0,327,161,0,0,173,0,0,32,0,0,0,0,0,0,123,0,0,0,0,699,0,746,0,385,437,368,0,0,0,0,0,615,57,65,0,0,113,137,0,0,238,0,0,561,250,176,158,92
b25d5445d927fa2bbb4485fa030ed9ef,0,599,0,0,45,0,0,78,0,0,59,0,0,94,0,0,0,82,0,0,0,0,0,0,0,0,35,0,0,0,0,68,0,299,0,0,0,0,0,0,0,0,0,143,0,0,0,27,43,0,0,0,207,0,32,78,0,0,0,0
653f1e7c01b79ec20741b59af81a6adf,0,0,0,0,15,0,0,58,0,265,0,803,18,60,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,168,89,0,0,0,0,99,0,0,0,0,0,0,92,0,0,0,0,0,0,0,27,0,0
51f5e078b97428c2e00f5856c8ed6f1a,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c24265bf043d40cf911b7e9790d966fb,55,0,0,0,122,0,0,725,0,57,0,0,126,42,0,0,239,198,100,0,0,7,123,0,0,0,187,0,0,0,0,227,10,197,0,231,261,382,0,0,114,3,30,285,0,0,49,37,254,52,0,0,384,8,165,462,96,55,36,72
7921489b0dd3e9fe5cc5639fe837ed98,0,60,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,37,69,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2eaeb1c88b8ed78eecec4740a7ea0273,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,70,0,860,0,0,0,0,0,14,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,0,0,0,0,0,0
2699d72f54ed8445cd6af4a42f7c58dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0
dd76d76cd7ea1f3e5c0b561e2cac3b66,0,109,0,0,378,0,0,159,0,109,0,0,63,53,0,0,90,100,109,21,0,0,0,0,0,0,76,0,0,8,0,29,0,0,0,92,75,0,0,0,0,17,0,45,21,0,0,0,54,82,0,0,203,0,32,106,0,66,0,70
2f2ee8bf29d48e649ada6f18666f8600,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,77,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e1bbae08cb348b2159f9c7ad05e9a75,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,56,41,0,0,0
5d3ccc6ff512a245e4f6d710dc2e5e0b,0,0,0,0,0,0,0,66,0,0,0,0,106,0,0,0,80,0,0,147,0,0,0,0,0,71,0,0,0,0,0,116,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,80,0,108,0,0,48,0
ef4094fa51429d1696acaabf6c3c156f,31,15,0,0,0,0,0,0,0,37,0,0,0,60,0,0,47,0,346,3,0,0,0,0,0,0,28,0,0,0,0,33,0,0,0,9,6,0,0,0,32,27,0,0,0,0,0,14,0,15,0,0,0,0,0,106,0,0,9,0
7b64d17a78955f599e11ad474dbd3818,0,0,0,0,0,0,14,179,0,152,36,0,137,0,0,0,0,159,0,51,0,0,0,5,0,0,0,0,0,0,0,75,0,153,0,164,129,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,0,0,243,118,0,0,0
69917267f192de8c448a4a867eb165b2,95,0,0,0,0,0,0,0,0,0,0,0,43,157,0,0,0,57,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,42,0,0,0,0,72,72,0,0,37,0,0,94,0,0,0,38
8655c09ccf46220c17141c7f3785e091,33,127,0,0,0,0,40,0,0,0,0,0,106,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
067d404153088845394c08bd91f1997e,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,71,0,234,0,43,0,0,9,0,0,0,0,0,0,0,0,84,0,0,0,0,0,77,0,13,0,0
99cf1d8d79ce7e6810771082d62513c6,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db38b3994c59229ba68fdfaa274ccc05,114,111,0,0,107,0,0,184,0,0,0,0,0,141,0,0,176,203,0,0,31,0,0,0,0,0,81,0,0,0,0,0,0,0,0,220,167,201,0,0,0,0,0,62,0,0,0,0,80,224,0,0,0,0,0,218,0,0,0,0
badc074dd1aa14e2cd648647a609f25f,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,10,0,0,0,0,0,0,6,0,0,0,0,0,0,25,0,26,0,0,0,0,0,0,0,15,0,0,0,0,0,19,0,0,98,0,0,0,18,0,0,1227
9a371a5f5c3613a2b3ae4092bc5e3d01,0,0,0,0,14,0,0,0,0,0,0,0,0,119,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
c20284261d8d0fce85a503f9338d4dde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,34,0,0,0,0,0,0,0,10,0,0,0,0,146,0,0,0,9,0,0,0,0,0,0,0
6f1ad1b0f20ceb8208e61f5ae5fd934a,0,0,0,0,0,0,0,0,0,39,0,0,0,31,0,0,58,94,23,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28e96d1c8b7496e7c8f5771a4ed7fc5e,1272,0,51,0,1301,0,2211,143,0,5201,0,535,3841,0,264,0,2402,0,720,170,486,161,490,0,0,118,0,26,0,145,27,935,0,2272,324,18,3911,0,1134,0,2945,0,2937,892,66,325,261,1124,13058,0,246,0,3777,0,2403,742,157,244,926,0
24cecd7f6d750cee963896c57f713ff6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,41,0,23,0,0,0,0,0,83,0,0,0,0,63,0,0,0,64,0,0,111,0,19,14,0
bf6bf3dfd759bdb224d8cabadf7b258f,74,95,0,0,82,0,0,162,0,171,0,174,38,479,0,0,716,24,92,0,22,0,13,0,0,0,798,0,0,0,0,1591,0,1243,0,220,792,142,0,0,215,203,17,469,0,83,0,79,88,56,0,0,590,139,18,600,219,75,191,21
29e2c8f84f112d321285c6450130d095,148,30,0,0,51,0,18,55,0,0,0,0,104,80,0,0,44,83,30,55,0,0,0,0,0,0,73,0,0,0,0,0,0,83,0,167,38,0,0,0,15,0,31,79,0,36,0,0,0,345,0,0,107,44,0,98,48,32,32,81
dd75a01bc131cf6f13a81ea6e72c729f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,0,0,253,35,0,43,0,0,0,0
d85ace8e1150250f96103b08405e3a18,0,0,0,0,0,0,0,0,0,39,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0
311559552f2d1ec9d40b2b7d7983c0c9,0,0,0,0,0,0,0,0,0,35,0,0,0,123,0,0,115,102,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,108,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42ac5d8382e1b72ef52390e3ad6b4700,7,40,0,0,29,0,0,28,0,0,0,0,0,0,0,0,41,0,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,32,0,0,0,0,0,14,0,0,58,0,0,33,0,0,0,20
31d4b8e79cd8a82e0a899385d3d27f67,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2257,0,0,19,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
35643cbd0f791d3018965816747e377b,0,0,0,0,0,0,0,54,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,0,0,0,0
70d270507dbf041d7832bb87f565ba35,33,0,0,0,40,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,58,0,0,0,78,0,0,0
aa054f3c86a221fa4cfdf8bd60964b5e,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,24,0,0,0,0,0,0,29,0,0,0,39,0,0,0,0,44,0,0,0,0,0,0,0
b653aa152b67b9ad2f0b49e2887f836a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,50,0,0,0,0,0,0,0,0,58,0,0,52,0,0,0,0,0,0,0,0,105,0,0,56,0,0,0,0
8da0a3ef4c1294003215cd9920e9bb3c,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,69,160,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
07c14c99d431ad2b07f5c62c597d8590,47,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,57,55,0,0,0,0,0,0,0,41,0,0,0,0,39,0,0,0,0,0,92,0,0,0,0
22135ba67ad7d16e5a78cf9aabdee3cd,22,31,0,0,70,0,0,61,0,0,16,0,77,30,0,0,50,20,25,0,21,0,0,0,0,0,323,0,0,0,0,74,0,207,0,32,135,0,2,0,95,0,0,55,19,11,0,0,39,13,0,0,120,12,0,162,14,11,29,0
b72ee5201815eb48b0b6ba888e5b6f47,0,335,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,40,33,0,16,0,0,0,0,0,0,21,0,0,0,0,0,0
16d75684bb39b3728b901df78d6b7b9e,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
ee92a1b42d2078ee478475fdf13abf22,0,11,0,0,0,0,0,18,0,58,0,0,0,10,0,0,12,21,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,48,29,0,0,0,0,2,23,0,0,28,0,0,45,0,0,0,20
853fb5cd94f866de1180b47e752f0ede,0,0,0,0,0,0,0,142,0,0,0,0,0,176,0,0,0,461,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0
3264ae423483d5eb0d7806849ca77c47,38,70,0,0,19,0,0,57,0,0,0,0,61,11,0,0,29,53,98,22,0,0,0,0,0,0,128,0,0,0,0,56,0,21,0,37,61,0,0,0,0,0,0,89,0,0,0,22,0,41,0,0,28,0,10,94,0,0,36,0
abd2714239b18f821dc0c979330db24a,0,664,0,0,0,0,97,104,0,0,0,0,0,482,0,0,0,0,0,0,0,18,0,0,0,0,161,0,0,0,0,304,0,0,0,260,131,515,0,0,44,0,0,321,0,0,0,0,93,60,0,0,0,0,157,771,0,0,0,0
8d18804cc2bc4e781879b5d2831c4749,0,0,0,0,0,0,0,0,0,0,0,0,17,25,0,0,0,28,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,32,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,57,0,7,0
b7ef691272c38ffffe2dd00fd30d55fd,0,59,0,0,0,0,0,58,0,0,0,0,0,0,0,0,74,0,43,0,0,0,0,0,0,0,48,0,0,0,0,0,0,43,0,0,50,0,0,0,33,0,0,49,0,0,0,0,0,0,0,0,36,0,0,25,0,0,0,0
2a1aeb24f218070cdf4c83419aed65ab,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,102,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,53,38,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,33,0,35,36,85,52,0,25
c85a7ff3128a89871bfbd1a331a13a88,0,0,0,0,0,0,0,0,0,0,0,0,45,202,0,0,0,0,0,23,0,0,68,0,0,0,74,0,0,0,0,64,0,70,0,518,49,0,0,0,42,0,23,0,0,0,0,0,26,54,0,0,152,0,0,0,0,0,0,0
2b4fa17c3c4a45ed0e1d30b406ff6458,38,25,0,0,0,0,0,22,0,0,0,0,0,29,0,0,0,13,0,0,0,0,0,0,0,0,387,0,0,0,0,0,17,91,0,45,24,20,0,0,14,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
75edd951b02d5452820a540d426e642f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,107,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591a628ed28c621a826bcd2190377c37,0,14,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,27,31,0,0,0
f1db7a8d1ff35d8f7906c6fb3e8b07d0,0,426,0,0,0,0,48,149,0,0,0,0,0,0,0,0,226,104,756,986,0,0,108,0,0,0,4371,0,0,0,0,402,0,277,0,185,0,0,0,0,0,35,26,364,126,0,4,0,0,0,0,0,0,0,190,447,0,0,97,0
f1e2bfb23dc7dfa55ec4aabb3c42e15f,11,41,0,0,0,0,0,78,0,0,0,0,67,95,0,0,16,27,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,31,62,0,0,0,0,0,0,0,0,13,0,0,8,0,0,0,52,0,0,0,0,27,0,15
53ed2c579549c2908052bad0f6737161,34,0,0,0,73,0,0,0,0,32,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,71,0,0,0,0,0,0,29,0,60,0,0,0,0,49,0,0,0,34,0,0,0,0,0,0,0,0,0,0,35,27,0,0,26
06249fd92ddfb9d844777f1e25df6986,0,88,0,0,0,0,0,0,0,0,107,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,128,0,121,0,110,0,107,0,0,0,0,0,131,55,0,0,0,0,0,0,0,0,34,0,126,6,11,18,124
fb30f545ac3513fa57d384827b2bd108,102,0,0,0,0,0,0,362,74,0,0,0,273,0,0,0,145,0,164,0,0,0,0,0,0,0,171,0,0,0,0,117,0,0,0,230,255,0,0,0,0,0,0,149,0,0,0,0,133,147,0,0,165,0,0,164,0,0,0,129
6e867123cad215cf9a8e8798453c237c,0,61,0,0,52,0,0,62,0,0,0,0,206,82,0,0,0,0,101,65,0,0,0,0,0,0,66,0,0,0,0,19,0,0,0,25,75,0,0,0,0,0,0,57,51,0,0,0,0,0,0,0,23,17,0,75,24,0,0,0
22a0e5b7d1319043bd09e0877e68606c,0,0,0,0,88,0,0,171,0,0,0,0,55,69,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,152,0,0,0,0,0,0,186,22,0,0,0,96,114,0,0,108,0,0,155,65,32,0,0
285bf6fb8ffe10f670fb8409968c1485,0,27,0,0,49,0,0,15,0,0,0,0,0,31,0,0,0,106,19,10,0,0,0,0,0,0,28,0,0,0,0,12,0,0,0,105,54,45,0,0,0,0,0,87,0,0,0,16,0,271,0,0,97,0,0,73,26,14,18,0
075216624da112ad2b0cdfb3a1abb526,20,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,60,138,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,46,115,23,0
ed1ac9f1ad2c3410f9b9069f0fbfd672,0,33,0,0,0,0,0,0,0,0,0,0,61,68,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,44,40,0,0,0,0,54,49,0,7,0,0,0,0,0,0,0,0,0,39,0,26,0,0
1f080ddf2c7481a5d9d8a1f9fbfc4e08,81,0,0,0,47,0,0,0,0,0,0,0,0,91,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,59,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,60,0,0,57,0,0,0,0
e24554aa33faf4b8e286d5a0a6c3c205,0,93,0,0,18,0,0,0,42,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,76
255813e470507929f458627390e57e5f,18,0,0,0,0,0,0,15,0,0,0,0,50,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
c648558b220b34c0fa2763f55d3fe058,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,138,0,0,0,0,0,125,0,0,0,0,0,0,0,0,39,23,0,0,101,0,0,0
4cca605208c1f50b88cc3744eb0f0947,0,0,0,0,50,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac140fc89cad3a50425ac222f49a8963,110,0,0,0,0,0,0,84,0,0,0,0,0,25,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0
c04cd46eece2e520d2a8dd46744f0f78,21,45,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,92,0,0,11,0
e37b7c9dc28f3b6c9fc41c8b06f1a75a,0,133,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,115,24,0,0,0,0,0,0,110,58,0,0,0,0,0,0,0,85,0,0,28,73,0,0,0
12a25d906d9d8e228156ffc5a22a27da,113,237,0,0,525,0,0,251,0,644,0,0,250,238,0,0,188,126,320,242,0,0,0,0,0,0,48,0,0,0,0,0,0,42,0,86,189,75,0,0,0,5,0,274,0,0,0,34,113,56,0,0,86,63,0,154,112,0,0,81
925a18e148a73f09efb0d00c7e5e18ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0
960e3f3c090ef2b43f549816e99470b0,0,0,0,0,24,0,0,12,0,0,0,0,17,30,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,26,0,0,0,0,0,0,14
3a2c73cb822762d5d6e8a5753cf875ae,0,0,0,0,113,0,26,149,0,0,0,0,47,0,0,0,54,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,95,21,0,0,0,0,0,0,0,79,0,0,153,49,21,0,0
0a429d8adffc6fe2e132d513de40e771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,83,55,0,0,109,0,0,0,64,0,0,0
e3e06257576e1b31c1e356ee908bad9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,30,0,16,0,71,0,0,0,0,0,0,0,36,0,3,0,0,59,15,0,0,26,0,0,120,14,0,0,0
9d0b7b7f9674dfef01edecf6b8dae7d1,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291feaa8403f12ae0817eea81f6338c,47,51,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340
